1.43870629,1.43403138,1.43109453,16.174,0,7.5
1.43870629,1.43403138,1.43109453,18.37,-18.37,12.2
1.43870629,1.43403138,1.43109453,20,0,6.4
1.43870629,1.43403138,1.43109453,23.105,0,5
1.43870629,1.43403138,1.43109453,25.1,0,5.4
1.43870629,1.43403138,1.43109453,29.9,0,4.8
1.43870629,1.43403138,1.43109453,29.99,0,16.5
1.43870629,1.43403138,1.43109453,34.657,0,4
1.43870629,1.43403138,1.43109453,34.657,0,12.5
1.43870629,1.43403138,1.43109453,39.61,-39.61,6.2
1.43870629,1.43403138,1.43109453,39.9,0,4.1
1.43870629,1.43403138,1.43109453,39.99,0,11.6
1.43870629,1.43403138,1.43109453,46.21,0,4
1.43870629,1.43403138,1.43109453,46.21,0,9
1.43870629,1.43403138,1.43109453,49.89,-49.89,5.3
1.43870629,1.43403138,1.43109453,59.98,0,3.4
1.43870629,1.43403138,1.43109453,59.98,0,8
1.43870629,1.43403138,1.43109453,60.12,-60.12,4.7
1.43870629,1.43403138,1.43109453,69.314,0,7
1.43870629,1.43403138,1.43109453,79.07,-79.07,4.1
1.43870629,1.43403138,1.43109453,79.98,0,3
1.43870629,1.43403138,1.43109453,79.98,0,6.6
1.43870629,1.43403138,1.43109453,100,0,2.8
1.43870629,1.43403138,1.43109453,100,0,5.8
1.43870629,1.43403138,1.43109453,119.12,-119.12,3.4
1.43870629,1.43403138,1.43109453,199.99,0,2.4
1.43870629,1.43403138,1.43109453,199.99,0,4.1
1.43870629,1.43403138,1.43109453,399.9,0,2.2
1.46557304,1.45873799,1.45423987,-229.77,229.77,3.5
1.46557304,1.45873799,1.45423987,-138.08,138.08,3.5
1.46557304,1.45873799,1.45423987,-115.007,115.007,2.5
1.46557304,1.45873799,1.45423987,-114.615,0,2.5
1.46557304,1.45873799,1.45423987,-92.23,92.23,3.5
1.46557304,1.45873799,1.45423987,-92.083,92.083,2.5
1.46557304,1.45873799,1.45423987,-91.692,0,2.5
1.46557304,1.45873799,1.45423987,-91.69,0,3.5
1.46557304,1.45873799,1.45423987,-68.78,0,3.5
1.46557304,1.45873799,1.45423987,-68.769,0,2.5
1.46557304,1.45873799,1.45423987,-46.236,46.236,2.5
1.46557304,1.45873799,1.45423987,-45.846,0,2.5
1.46557304,1.45873799,1.45423987,-45.84,0,3.5
1.46557304,1.45873799,1.45423987,-34.385,0,2.5
1.46557304,1.45873799,1.45423987,-22.923,0,2
1.46557304,1.45873799,1.45423987,13.75,0,6
1.46557304,1.45873799,1.45423987,16.045,0,8.5
1.46557304,1.45873799,1.45423987,16.05,0,5
1.46557304,1.45873799,1.45423987,16.66,0,9.53
1.46557304,1.45873799,1.45423987,16.663,0,9.53
1.46557304,1.45873799,1.45423987,17.42,0,8.7
1.46557304,1.45873799,1.45423987,17.421,0,7.25
1.46557304,1.45873799,1.45423987,18.34,0,4.5
1.46557304,1.45873799,1.45423987,18.34,0,7.5
1.46557304,1.45873799,1.45423987,21.06,-21.06,10.9
1.46557304,1.45873799,1.45423987,22.92,0,4
1.46557304,1.45873799,1.45423987,22.92,0,7.04
1.46557304,1.45873799,1.45423987,22.923,0,5.84
1.46557304,1.45873799,1.45423987,22.923,0,7
1.46557304,1.45873799,1.45423987,23.8,0,6.35
1.46557304,1.45873799,1.45423987,23.804,0,6.35
1.46557304,1.45873799,1.45423987,27.508,0,4.5
1.46557304,1.45873799,1.45423987,27.508,0,6
1.46557304,1.45873799,1.45423987,27.51,0,3.5
1.46557304,1.45873799,1.45423987,34.385,0,4.43
1.46557304,1.45873799,1.45423987,34.385,0,12.5
1.46557304,1.45873799,1.45423987,34.39,0,5.63
1.46557304,1.45873799,1.45423987,35.707,0,5
1.46557304,1.45873799,1.45423987,35.71,0,5
1.46557304,1.45873799,1.45423987,36.68,0,3
1.46557304,1.45873799,1.45423987,41.262,0,5
1.46557304,1.45873799,1.45423987,44.938,-44.938,5.66
1.46557304,1.45873799,1.45423987,44.94,-44.94,5.66
1.46557304,1.45873799,1.45423987,45.848,0,3.79
1.46557304,1.45873799,1.45423987,45.85,0,4.99
1.46557304,1.45873799,1.45423987,45.85,0,9
1.46557304,1.45873799,1.45423987,47.609,0,4
1.46557304,1.45873799,1.45423987,47.61,0,4
